USER_ID,FIRST_NAME,LAST_NAME,EMAIL,SIGNUP_DATE,PREFERRED_LANGUAGE,DOB,MARKETING_OPT_IN,ACCOUNT_STATUS,LOYALTY_POINTS_BALANCE
7fc5423b-87e7-4d61-ad1b-7683e69109ba,Gary,Dominguez,gd8715@emailprovider.com,2022-02-15,Spanish,1961-06-22,False,suspended,7980.0
a56e8e53-7846-4544-b50c-268b4b1868d0,,,,2023-09-12,Chinese,1947-01-01,True,suspended,1094.0
68bff741-d0bc-4d59-89c7-577044b897b2,Sandra,,,2021-04-21,German,1965-10-02,,suspended,1226.0
88df121f-3f44-457b-8133-93c8a24fbeff,Joseph,Ewing,je9800@emailprovider.com,2020-08-06,Spanish,1953-12-07,False,inactive,9708.0
0cd2fb55-ea82-44b7-8184-e1b6d8818806,Heather,Levy,levy.heather@webmail.net,2021-09-05,French,1935-07-13,True,suspended,8578.0
189a61b5-92c7-4763-89bc-afee80d60866,Trevor,Golden,golden.trevor@webmail.net,2023-12-07,Spanish,,True,suspended,3820.0
913ce93a-2986-4125-bd15-30b96abee058,Randy,Cobb,randy10@cobb.com,2024-08-05,English,2000-11-29,False,inactive,9277.0
bc23927a-f9b3-4e97-8126-f29522b1406d,Heidi,Black,hb5534@emailprovider.com,2020-11-17,Chinese,2000-04-12,False,inactive,8783.0
4ef8808e-db7d-4cdf-9a73-ab69100268ee,Ashley,Martinez,mar119@mailservice.com,2020-04-30,French,1993-07-23,False,active,5671.0
37c5228b-bfda-45aa-92b9-073db370003d,Jennifer,Anderson,anderson.jennifer@webmail.net,2023-10-05,German,1957-08-25,True,inactive,1398.0
dc3f7c26-4deb-4990-b0bb-68e2d34b50f2,,,,2022-02-18,French,1951-07-29,False,suspended,5724.0
2231edfe-8491-4978-b50d-c10a10012eb5,Laura,Turner,lt9987@emailprovider.com,,English,1949-02-16,True,active,5745.0
df8c2ec9-1d77-41a5-ad82-753bf89a8e14,Steven,Spears,steven15@spears.com,2020-02-02,Chinese,2003-01-17,False,suspended,3772.0
da119a24-616d-42e0-bba3-f37d7a4c412e,Derek,Anderson,da1732@emailprovider.com,2024-03-18,,1989-09-11,True,inactive,2732.0
76a64525-c244-464d-8d08-8d400c3524d7,Seth,,,2020-08-31,German,1992-12-16,True,,9921.0
8c7b6dd8-1373-4af0-a675-1aceb8df2b99,Marie,Miller,miller.marie@webmail.net,2023-01-28,English,1958-03-31,False,inactive,5618.0
15919a3c-7b13-4603-a13f-849e118cc9eb,Kimberly,Robinson,kimberly71@robinson.com,2022-10-05,French,1992-08-06,False,suspended,
77f04f73-e1e7-42ce-91a9-b6436283a682,Christian,Hill,c_hill@domain.org,2024-03-22,English,1958-05-31,True,inactive,2290.0
de65039e-9c96-4b4a-9d98-51b13365334c,Jill,Brown,j_brown@domain.org,2022-02-02,French,1974-02-23,True,inactive,2673.0
6c8ce3da-7697-48c9-8333-b11e18227fb1,Dawn,Cuevas,d_cuevas@domain.org,2022-02-21,English,1933-11-09,True,active,549.0
3e0c327d-dd7d-4b7e-84ca-020032ecfa3e,Eric,Hernandez,her742@mailservice.com,2021-03-20,Spanish,,False,,1427.0
938d0728-a82b-4776-b060-11b1535a3c7a,Cynthia,Castaneda,cynthia29@castaneda.com,2024-06-24,Chinese,1983-11-17,False,inactive,
18178877-c3f9-42b3-8d25-5a39035ba6ef,Erica,Myers,em5692@emailprovider.com,2020-03-05,English,,False,inactive,4792.0
3af80f35-9fb3-4947-be5b-99cabf3bd569,Daniel,,,2022-12-18,Spanish,1997-02-08,False,inactive,9017.0
f546b26c-36f7-447e-b94e-c804bfe3a439,Kayla,Johnson,kj6452@emailprovider.com,2022-04-02,English,1988-08-09,False,inactive,497.0
882fa571-5426-44f7-887d-01f73fbfc639,William,Gillespie,wg9412@emailprovider.com,2021-09-09,Chinese,1954-06-19,,active,1361.0
a5e8f0c8-cc3b-4516-83d1-40093937204f,Rebecca,Coleman,coleman.rebecca@webmail.net,2022-04-25,Chinese,1982-07-30,False,suspended,1196.0
433cb242-4f02-4cc8-80d3-f4785df21ca3,Kyle,Perez,perez.kyle@webmail.net,2020-04-21,German,2003-05-22,False,active,5919.0
8d213ba9-d190-4e45-8af9-d67e5c15ebee,Crystal,,,2021-04-13,German,,,active,2689.0
78a8b7c9-f1f1-4ec8-a946-2cf9ae5dd1bd,Samantha,Miles,samantha60@miles.com,2019-12-27,German,1962-12-08,True,inactive,8214.0
9d268bae-1ebd-4fdf-987e-0bbcf2939d03,Kathryn,Torres,kt9492@emailprovider.com,2021-10-08,German,1952-09-26,False,,3443.0
4e79330e-413e-46ad-bdf0-68de8fb632e2,Charles,Gaines,gai539@mailservice.com,2024-03-02,Spanish,1938-11-02,False,active,9909.0
8e879db7-5bc6-47c2-a2c8-9f00e0e0b7b9,Terry,Carpenter,tc2705@emailprovider.com,2022-02-21,French,1957-12-15,False,active,9079.0
332f8ef8-2afd-4e9e-be18-7bab1000b8e8,Steven,Roberts,sr3677@emailprovider.com,2023-08-06,French,1957-10-23,True,active,
bb6f131e-28e9-43f4-a795-b8af1ce165f4,Alex,Chen,a_chen@domain.org,2021-08-21,Chinese,1976-03-25,False,suspended,2023.0
75056d97-c58e-41a0-8153-fcb1b8f5c170,Joel,Bray,j_bray@domain.org,2020-11-28,English,1938-08-25,True,suspended,1341.0
c6cb0f67-0582-4874-9231-692c69dbe957,Heidi,,,2021-03-23,German,1940-01-04,True,active,3582.0
a75df869-3c4b-470b-907f-b62e72af4a24,Christina,,,2023-10-19,Spanish,1960-05-15,True,active,3506.0
573f8f21-8008-45ae-82d9-752f31a5c5ce,Joshua,Wilson,j_wilson@domain.org,2023-09-06,English,2003-06-01,True,inactive,5873.0
de8862b3-1b64-42e0-80ca-8d3d0bb9a660,Alexander,Ali,ali.alexander@webmail.net,2020-02-13,English,1975-02-05,,active,7543.0
51a25c0f-74fd-4c31-b36f-0e9ae66e403a,Joanne,Carter,carter.joanne@webmail.net,2019-09-21,Chinese,1951-11-04,True,suspended,
6cddb97c-783e-477f-98e1-10edc7fa025f,Brandon,Morgan,mor454@mailservice.com,2021-05-25,Chinese,1943-12-23,False,active,2228.0
66a2dc25-7e5e-439c-b901-c87264921334,Denise,Jackson,dj8058@emailprovider.com,2024-07-24,Spanish,1958-12-26,False,inactive,
f0a75d89-713b-4a0a-8bed-3912e600ab01,Scott,Scott,ss8226@emailprovider.com,2021-05-06,English,,False,inactive,9086.0
a724d754-ac3d-4610-970c-79c39eb77b5e,Jessica,Ward,j_ward@domain.org,2022-10-14,French,1974-06-24,,inactive,6703.0
a4159737-961c-4653-b734-b35d7b8edeed,Douglas,Barber,douglas38@barber.com,2023-09-30,French,1984-01-19,True,,689.0
4f6230cf-feda-4f23-bf6a-11e580dd02b3,Ellen,Mack,mack.ellen@webmail.net,2024-04-20,French,1955-01-27,False,suspended,
5b8da106-eb15-48f9-8c02-d8aa0110209b,Cheryl,,,2021-02-28,English,1952-08-06,False,suspended,4108.0
31028b5c-6417-4419-a919-6a0ecc2e1a24,Theresa,Ward,ward.theresa@webmail.net,2024-05-04,Chinese,1965-12-11,,suspended,4594.0
c6160316-2304-4a8f-addb-d8bb1fd3cf3f,Paula,Holland,holland.paula@webmail.net,2022-12-15,Spanish,1963-08-12,True,suspended,8373.0
d6c09ace-0d8e-46b7-935d-90342ecdbdd2,Donald,Lopez,d_lopez@domain.org,2021-11-20,German,1977-11-10,True,suspended,5863.0
7e600d18-3128-446e-8f5f-0859588c71ca,Benjamin,,,2021-03-12,Chinese,1957-10-20,True,inactive,5363.0
75b02b99-7658-4184-815d-9849aac09ae0,Brandi,Campbell,campbell.brandi@webmail.net,2020-02-09,Chinese,1970-10-15,False,suspended,1905.0
4b8c0d2f-a018-4151-ae7c-8e8fbebcc2ab,Christopher,Tucker,c_tucker@domain.org,2021-04-24,Chinese,1989-05-24,True,suspended,3829.0
27c50367-fd05-462f-b04f-927fb4233291,David,Johnson,d_johnson@domain.org,2020-01-02,English,1976-02-14,True,suspended,4067.0
dc4ca7e6-19f5-4887-94cc-218c107c921b,Susan,Pena,pen239@mailservice.com,2019-10-06,German,1951-09-24,False,suspended,2863.0
3a2177cc-cf99-47ff-9d76-d5c9224034c0,Michelle,Brown,brown.michelle@webmail.net,2021-09-09,German,1962-03-10,True,active,6477.0
6628575c-df89-495a-810f-c929ac806647,Jessica,Stewart,ste849@mailservice.com,2021-09-15,French,1998-07-16,False,inactive,7963.0
1dce5bf9-cc82-457d-a61c-f36d2b62a5d1,Amy,Hancock,hancock.amy@webmail.net,2024-01-13,English,1961-04-01,False,inactive,3689.0
79b6c78d-c31b-42ad-a92f-c069ee1d653d,Lisa,Morales,lisa77@morales.com,2021-01-07,French,1948-01-26,True,inactive,4992.0
6bc1160f-1ca3-487e-be25-ffe2743e6cd6,Ryan,Hogan,rh6564@emailprovider.com,2022-01-16,,1943-12-14,True,inactive,5463.0
e943893e-cca2-4488-8ab7-e95d60323986,Helen,Garcia,h_garcia@domain.org,2022-08-22,Spanish,2005-11-27,False,active,1329.0
a54a6fec-6816-4abc-be5f-24a6bc74ca76,William,Morris,mor302@mailservice.com,2022-01-25,,1944-03-15,False,suspended,7676.0
37e4570f-cf70-42c6-a6a1-cdfe5a2214bb,Stacey,Clark,stacey51@clark.com,2021-08-05,Spanish,1951-12-24,True,suspended,3993.0
763aee61-70ce-40e9-a03b-d2be0c2cdc19,Jerry,Davis,dav693@mailservice.com,2024-04-28,French,1942-11-22,True,suspended,
1548e521-50ed-4d8f-80d9-be9c973267dd,,Medina,,2020-02-16,German,1933-11-15,False,inactive,8264.0
67870db5-4f65-4e88-a1ed-b3d6517ba6c9,Abigail,Rocha,roc132@mailservice.com,2020-03-21,German,1973-01-21,True,inactive,1903.0
4a24f47f-503e-4279-a6c5-41546d629027,Danielle,Smith,danielle44@smith.com,2020-08-01,Spanish,2003-06-04,False,inactive,9212.0
b2f62f79-45ed-4385-ad78-3ba6091e0230,Corey,Sanders,corey57@sanders.com,2024-03-25,French,1935-06-26,True,inactive,5181.0
441fce25-06a5-4059-aaf6-1ab1c0008e97,Cindy,Braun,cb5127@emailprovider.com,2021-09-15,Spanish,1948-11-24,True,,7457.0
5bfc159f-bea3-4d9e-a3d6-5bc82f55de0c,Bradley,Reed,ree838@mailservice.com,,,1961-06-17,,suspended,1425.0
96abce8c-a5ab-41c1-9abe-e0585001a95b,Holly,Booth,boo999@mailservice.com,2019-09-14,Chinese,1946-05-30,True,suspended,3501.0
89c0c2e6-ebac-441d-8ad9-cb2fedb5def5,Elizabeth,Lester,les979@mailservice.com,2023-02-01,German,1953-09-19,True,suspended,8952.0
03e24f24-0511-4023-92af-5eada4780c31,Jacob,Rangel,ran900@mailservice.com,2021-11-14,French,1968-08-10,True,active,7944.0
5625f194-c26b-4cc5-9b68-1fca269d4d80,Larry,Flowers,flowers.larry@webmail.net,2024-03-16,Chinese,1938-02-12,False,inactive,4336.0
2b687680-618a-4f91-8994-1545c918c8e7,Linda,Blackburn,blackburn.linda@webmail.net,2022-10-07,English,1970-05-26,False,suspended,4918.0
d5186b05-7190-4fe6-9edf-382f60dc5d9b,Eric,Perez,per796@mailservice.com,2022-04-29,German,1993-06-19,True,active,1650.0
1dfe9937-e189-4bc7-b790-6ca02a4ec6f4,Carolyn,Thompson,carolyn24@thompson.com,2019-12-31,French,1940-04-07,False,active,4530.0
a61967ca-18f0-4ca7-b509-0a6d0768a0c5,Tammy,Evans,tammy75@evans.com,2020-09-05,English,1976-01-07,True,inactive,1675.0
7d0ff29c-531b-45d4-994f-25f448d5ebd4,Anthony,Johnson,a_johnson@domain.org,2023-06-24,,1985-07-08,False,suspended,7730.0
5647008a-e6b6-4d6a-bddd-791bf270868b,Joshua,Miller,miller.joshua@webmail.net,2020-03-04,Spanish,1992-06-10,True,inactive,6162.0
f491a1f6-2f39-4d6b-8e68-6d5837a4d639,Rebecca,Stewart,rs2328@emailprovider.com,2020-10-01,Spanish,1937-01-20,False,suspended,5878.0
c881515e-bb36-4086-82a6-fc6ca0a0363e,Carol,Garcia,cg6190@emailprovider.com,2023-10-03,Chinese,1974-04-04,False,active,6422.0
a764c5d4-f76c-4452-acbc-befae7d636c5,George,Mendoza,g_mendoza@domain.org,2020-09-04,Chinese,1979-11-16,False,inactive,7266.0
c4365504-d522-498a-97d4-e766ff12d664,Kelly,,,,French,,False,suspended,7501.0
20ac34fa-a92b-4247-bcec-0e8db13e878c,James,Clarke,jc2761@emailprovider.com,2021-09-14,French,1979-11-22,False,active,3688.0
14d1ae23-6f65-43ae-b5a3-d41c3b947933,David,Sheppard,david32@sheppard.com,2023-04-30,French,1967-10-09,True,inactive,9788.0
6ce877f3-eb3b-47a2-8531-a7888522b03c,Anna,Collins,a_collins@domain.org,2020-11-13,English,1982-05-18,True,,4125.0
db63b2e9-5baa-42ed-a60d-4ebcda54c2bd,Alicia,Erickson,ae1761@emailprovider.com,2021-03-16,English,1987-05-07,True,active,4342.0
ac37c289-7eff-408c-a994-b0f9ae2ca50e,Jason,Cortez,jason14@cortez.com,2022-09-18,French,1964-11-10,False,suspended,4920.0
ef3dae14-5bd5-4564-8039-d3983266e520,Connor,Haney,connor23@haney.com,2022-08-27,German,1944-06-26,True,suspended,8035.0
a84949e3-bec8-4107-b909-c094f4220833,Kristine,Smith,ks6556@emailprovider.com,2021-09-18,French,1945-07-29,False,active,3153.0
dc388591-85ac-43dd-8e0b-7b1d15943d41,Gerald,Lewis,gerald24@lewis.com,2021-12-28,Chinese,1975-01-02,False,,9000.0
fa27ed68-c116-493d-b0fd-e03e2cece78a,Jennifer,,,2020-06-20,Spanish,2004-12-01,False,suspended,11.0
0a5e2684-0968-47a9-9f4a-b43311a9522a,Christopher,Ward,war127@mailservice.com,2023-05-03,English,1970-01-07,False,inactive,7768.0
9e86d300-0f25-499d-8a03-82446742cfcf,Jennifer,Garcia,gar379@mailservice.com,2023-02-14,French,1937-10-03,,active,845.0
5812ae7c-8172-454e-9984-4c090b8bbc95,Julie,Olson,jo6541@emailprovider.com,2023-06-15,Chinese,1969-10-05,True,suspended,3029.0
7005d97c-e229-4b52-8d60-31b83800786a,Michael,Clark,clark.michael@webmail.net,2020-09-12,Spanish,,False,inactive,1304.0
afcd04de-fac4-40cc-bfd5-8618efaf673f,Annette,Rogers,annette36@rogers.com,2021-08-02,French,1953-03-12,False,inactive,3884.0
5e0be02b-b544-4aa8-99b8-149f046d5c18,Heather,Jones,hj1454@emailprovider.com,2020-05-02,English,1944-04-20,True,inactive,6836.0
1fda0ac2-b026-4dfe-9101-eed8adb74dc9,Stephanie,Thornton,tho916@mailservice.com,2022-05-09,English,1980-02-29,False,inactive,1839.0
4327d42e-b627-42e7-91ac-0f333afff293,Kathleen,Barnett,bar122@mailservice.com,2024-05-27,German,1970-10-03,False,active,
15c69817-69a6-4c2a-93d4-3c31b852ae76,Stephanie,Hurst,s_hurst@domain.org,2024-07-12,English,1974-05-10,False,suspended,4357.0
fbb9a29c-916d-423c-bfe2-b068530f502a,Melissa,Martinez,martinez.melissa@webmail.net,2020-06-15,French,1979-10-05,False,active,7723.0
8b17c0bd-b41c-4eb8-8748-7dc1e617e1c7,Robin,Hernandez,rh5693@emailprovider.com,2020-09-01,German,1985-06-15,True,inactive,9814.0
c8b81549-e26e-454e-9d7f-adf15361c8b9,,Thomas,,2023-04-28,French,1958-09-03,False,,6956.0
611790e9-628b-4892-a70d-e9da79ee881f,Douglas,Cantrell,dc1105@emailprovider.com,2020-11-10,German,2000-08-15,True,suspended,6514.0
82a5aab3-ee77-4759-aa40-74678da2eec8,,,,2021-05-11,English,1980-07-01,True,inactive,852.0
bb6d22cf-a648-4285-8a0c-48e5e1682af2,Dana,Kelly,dk5050@emailprovider.com,2020-04-29,English,2005-05-28,True,active,
fd5555bf-8d23-4503-9ee2-663a95988ebf,Matthew,Castro,cas103@mailservice.com,2020-04-03,German,1999-05-15,,suspended,4302.0
79842e56-0517-4dc1-8783-c9812149823c,Briana,Nunez,bn3380@emailprovider.com,2019-12-28,English,1963-10-08,False,suspended,2773.0
54e53905-52b5-42cc-a673-ec5c85aca23c,Lori,Davis,dav666@mailservice.com,2022-02-10,French,1976-09-16,False,suspended,9119.0
3467f3b5-a37f-4e45-b1cb-bbfee8d03b3e,Joseph,Allen,joseph76@allen.com,2021-05-14,English,1977-06-20,False,inactive,8786.0
737391de-b04e-4f12-8411-a8ad6d3eb8cc,Michael,Guerra,m_guerra@domain.org,2022-02-16,Spanish,2003-04-18,False,active,6661.0
d126399b-49cd-40c7-996a-48d87c663beb,Tammy,Bullock,t_bullock@domain.org,,Chinese,1981-12-13,False,active,9670.0
d38ef9df-65f1-40a5-98e6-9775fde63bf1,Vanessa,Cochran,vanessa24@cochran.com,2020-08-27,Chinese,1990-08-20,True,inactive,8579.0
af975b8c-d6dc-41e4-9998-95fbc6b30d7a,Paul,Snow,ps5694@emailprovider.com,2021-06-06,German,1963-06-27,True,inactive,
a7f9b42f-857f-4a4b-a149-ef1ad4af974e,Melissa,Wilson,m_wilson@domain.org,2023-01-28,French,1977-05-30,False,inactive,8634.0
ade7f8c7-bb9f-4889-8795-6c7b340c0521,Kimberly,Johnson,kj5320@emailprovider.com,2020-01-02,Chinese,1999-08-18,True,inactive,157.0
33f69698-9026-4b26-8d32-afddeea11248,Manuel,Wilson,manuel57@wilson.com,2020-03-21,French,1984-08-14,False,active,441.0
3142eab2-e237-4aa3-b9e6-e06ceb223c6a,Donald,Gordon,dg1028@emailprovider.com,2021-02-05,English,1959-08-22,True,active,9533.0
dccaa1b4-37d8-46a2-9fd9-b095431f3c6b,Tracy,Salazar,salazar.tracy@webmail.net,2022-01-13,,1960-03-08,True,suspended,1833.0
e9130ebc-85d9-467e-921d-3fca3a06f104,Robert,Martinez,rm5287@emailprovider.com,2019-11-29,Spanish,1975-10-14,False,inactive,3460.0
d66b2822-8748-451b-b166-e45e9f58e0f8,Maria,Randolph,ran300@mailservice.com,2021-09-05,German,1934-01-05,False,suspended,5002.0
b47e9c0a-30c9-470a-b9bc-6a670405307c,Brian,Contreras,bc4065@emailprovider.com,2023-02-23,French,1992-05-01,False,suspended,2685.0
aca032ac-d246-42da-9d0c-e3b037a5ed10,Melissa,,,2022-04-20,German,1938-03-31,False,active,5666.0
6cef0d95-489f-4db6-8589-6274a426fab4,Wendy,,,2020-06-14,German,1973-06-04,False,active,6821.0
67bed6e2-3911-45ec-b205-8658cc26ab03,Christopher,Mcclain,cm7216@emailprovider.com,2021-01-23,Chinese,1945-11-29,False,inactive,
5d853110-f610-4d2c-9aa9-6e3a7e86ec77,William,Black,bla597@mailservice.com,2023-01-10,Spanish,1963-08-26,,suspended,7341.0
b075fdd0-c08a-4758-9020-2df540ee0723,Kenneth,Nguyen,ngu292@mailservice.com,2021-06-27,English,1992-03-18,False,inactive,8727.0
ef9584f2-2a86-48ae-8f1b-0e1f2738435b,Melissa,Dixon,dixon.melissa@webmail.net,2020-12-12,Spanish,1955-05-25,False,inactive,940.0
bf9cac44-f956-468d-a80b-3372245cd957,Tara,Nelson,tn8020@emailprovider.com,,,1973-09-25,True,suspended,5521.0
a75be725-54b3-44db-8030-d764e689652e,Debbie,Moore,moore.debbie@webmail.net,2021-10-30,English,1983-12-13,,active,4707.0
1f53ba87-f17f-4eae-8009-2d8d38dc9ebe,Stephanie,Powell,powell.stephanie@webmail.net,2022-08-23,Spanish,1982-09-21,False,active,720.0
56a5ef42-42e3-4a9b-a378-e4a92816cd75,Shelia,Gallagher,sg2124@emailprovider.com,2021-02-27,German,,False,inactive,4337.0
bf98b0bd-22c0-48d2-ab36-c27950cfb081,Marvin,Blankenship,marvin31@blankenship.com,2024-03-27,Spanish,1951-10-10,False,inactive,1950.0
807ec6d8-1077-4869-9170-4d698ef646d6,Scott,Ellis,ell133@mailservice.com,2023-03-03,French,1992-01-26,False,inactive,1905.0
1373d11f-5791-4a03-a9da-c989cca68184,Laura,Marshall,laura91@marshall.com,2022-07-12,English,2006-08-05,True,suspended,4783.0
2d831f3d-e94e-464a-a4a6-b15d9dbe3331,Paula,Bradley,pb2547@emailprovider.com,2023-01-25,German,2003-10-29,False,suspended,5818.0
e10da4fa-5356-4797-8b7a-e047e18b169f,Gloria,Newton,gn2393@emailprovider.com,2023-01-07,Chinese,1941-01-20,False,active,4180.0
cd918891-f207-4a7b-a109-f64ab599eed9,Caleb,Archer,ca3977@emailprovider.com,2023-07-15,Chinese,1941-03-20,True,suspended,2598.0
91605191-9f0e-49d3-87bd-7c2b21ea7ea3,John,,,,French,1948-12-23,True,inactive,3465.0
cdaa3aac-8c49-478b-9b42-77a0b99727d4,James,Austin,austin.james@webmail.net,2020-05-20,French,1992-01-11,False,inactive,8618.0
06ba0193-3e4a-40e5-b58c-1254fa72a88d,Stacie,Rangel,ran257@mailservice.com,2022-02-19,German,2004-08-28,True,active,8420.0
befb5989-942a-453d-8da5-91cc67728f5e,Sherri,,,2021-01-02,Chinese,1940-04-28,True,inactive,4715.0
6ca9769f-aaba-48aa-8866-546c6842fa6a,Timothy,Avery,t_avery@domain.org,2023-06-20,Spanish,1945-11-24,False,inactive,5253.0
9a452e9d-de16-46a3-9303-10ceec00fede,Julie,Hurst,julie11@hurst.com,2021-04-08,German,1935-06-02,False,active,6502.0
acc51420-e256-496a-a156-b5d14d0d6ead,Stephanie,Velasquez,s_velasquez@domain.org,2023-05-24,German,1959-12-02,False,active,2206.0
c5d07506-edf9-4c71-bb6d-e4e0707d5b95,Jason,Luna,lun524@mailservice.com,2022-08-19,French,1935-11-20,False,inactive,2353.0
1df3d250-e72a-4cf4-ba43-01536de3af61,,Wilson,,2024-06-15,French,1938-07-29,True,active,518.0
60bbbbb6-9ed0-43df-bfff-6b7da894c712,Jennifer,Gonzalez,gonzalez.jennifer@webmail.net,2023-01-03,,1991-07-31,False,inactive,4524.0
f3c64d3f-15bf-418a-b0f6-62b71c3a27a4,Crystal,Barrett,barrett.crystal@webmail.net,2024-06-27,Chinese,1949-08-22,False,active,1626.0
c727d632-ee57-47ed-b5e7-8c5b61a64488,Kathryn,Vasquez,vasquez.kathryn@webmail.net,2021-01-10,English,1944-10-06,False,suspended,9273.0
c9d7cf5e-2c9e-4403-adf3-b85e6fcda5a7,Heather,Meyer,hm2638@emailprovider.com,2021-12-21,Spanish,,True,active,5513.0
5cce872e-05eb-480a-b447-2b74e7c4cf57,,Thomas,,2024-04-18,French,1956-12-21,False,inactive,9042.0
7a60de14-b4c9-43d0-99ba-aeb5226da20e,Jessica,Luna,j_luna@domain.org,2023-04-18,English,1995-06-23,False,suspended,2400.0
69fb9118-e41c-4582-8d9e-5b9bfa112e9e,Timothy,Murray,t_murray@domain.org,2021-01-21,Spanish,1951-03-21,False,active,6395.0
f72172e3-8d5a-48af-802d-a45ff0b58351,Tiffany,Perez,t_perez@domain.org,2021-03-01,English,1970-09-03,False,active,7004.0
4943954d-781c-409e-8ea9-00b65cc7cea9,Kenneth,Peterson,kenneth50@peterson.com,2020-10-31,French,2004-11-03,True,active,9041.0
88bb651d-35be-4554-9bf9-f8213d4b721d,Rebecca,Hall,hall.rebecca@webmail.net,2023-02-25,English,2000-06-23,False,suspended,1204.0
ce3d1e6d-82e5-4df2-a7db-2d5a1c7dbda4,Cameron,Drake,cd9786@emailprovider.com,2021-12-07,French,2005-09-04,True,active,1709.0
187e6f8c-afa6-4e98-9283-62764303af1a,Steve,Norris,steve72@norris.com,2020-01-06,French,1969-01-28,False,inactive,3043.0
1f13f0c9-fa09-421f-b2a9-e89492c244e0,Joseph,Clark,j_clark@domain.org,2021-05-31,Spanish,1998-02-16,True,active,4406.0
4740d387-e277-4741-91a6-40e4ff8c5edd,Alexandra,Nelson,an8769@emailprovider.com,2020-05-30,Chinese,1953-06-15,True,inactive,532.0
bbf23264-eb62-4013-87d3-d03086fee4f2,Erin,Martinez,e_martinez@domain.org,2023-12-29,Spanish,1988-04-29,False,suspended,1860.0
ca3af60e-95c1-4259-af02-28f97334b3a2,Bryan,Rogers,rogers.bryan@webmail.net,2021-07-13,French,1953-09-27,False,active,7513.0
0ef9c483-26c8-4e8c-939b-c21191892bcf,Glen,Rosario,rosario.glen@webmail.net,2021-06-07,,,True,inactive,8721.0
7105cb8f-5ce0-4936-bfef-c718422f3e8e,Steven,Villanueva,s_villanueva@domain.org,2022-04-02,Chinese,1946-03-01,False,active,4719.0
60c17ba4-22f6-45dd-84a2-a8358674e7b0,Emily,Craig,ec4778@emailprovider.com,2024-02-27,French,1961-07-27,True,inactive,
67cf8854-027d-4063-9ca7-482ed512e40b,Joyce,Moon,joyce11@moon.com,2020-07-28,English,1966-05-24,False,inactive,8013.0
84f8ee9b-8f8b-43a6-8f41-66bfdd602439,Deanna,Hall,dh7019@emailprovider.com,2021-12-24,English,1936-07-03,True,inactive,1361.0
162207c4-b26f-42e3-9eff-eb1dbf049c2a,Douglas,Thomas,tho809@mailservice.com,2024-04-12,German,1973-04-26,True,active,4966.0
848f1f2d-cbff-4126-b30c-e5f0ae68adb7,Garrett,Flores,flo258@mailservice.com,2023-06-11,Spanish,,True,active,8352.0
613a60a1-7d81-42c7-a6c0-857802e38f38,Wendy,Harrison,wendy54@harrison.com,2023-08-10,Chinese,1936-02-09,False,suspended,67.0
2834a7fa-1392-42f6-92df-c854cff8c21d,Crystal,Gentry,c_gentry@domain.org,2024-04-01,,1970-08-04,True,suspended,7218.0
9059a2bd-2420-4fc3-a65d-944fea47262f,Katherine,Burke,katherine52@burke.com,2022-05-26,,1979-10-16,,inactive,9761.0
f0a3d295-d98f-4f79-8025-d43f25042580,Lisa,Valdez,l_valdez@domain.org,2022-03-20,Chinese,1989-01-20,False,active,9473.0
9d0ef4b3-caec-457c-b622-f151e3fc987e,Calvin,Holland,holland.calvin@webmail.net,2023-02-13,French,1968-07-15,False,inactive,7662.0
50dfca68-22b0-40da-8d35-887f55caa7e0,Jack,Barry,bar120@mailservice.com,2020-12-02,Spanish,1955-11-21,True,suspended,5095.0
ed2369c6-ed90-4ad0-b84d-9bc7c60209aa,Donna,Bowman,d_bowman@domain.org,2022-06-19,Chinese,1933-12-17,False,inactive,3420.0
b7158dd3-a3e0-4ad7-a2c9-605a6c2c95e7,James,Walters,jw8527@emailprovider.com,2023-05-03,Chinese,1963-07-22,True,inactive,6074.0
9d638569-de8d-498b-8ea0-a8a67fb29a10,Timothy,Padilla,tp4572@emailprovider.com,2019-09-05,Chinese,1991-10-13,False,inactive,5526.0
a038ab9c-7585-41f5-ade7-aa3ed54eb1d7,Robert,Rodriguez,r_rodriguez@domain.org,2024-05-12,French,1946-08-05,True,inactive,2574.0
99e18d8e-1778-4376-a913-67189ec652c8,Ryan,Morgan,r_morgan@domain.org,2024-03-29,French,1988-03-02,True,inactive,8031.0
e6d23ff7-829b-4ed2-94cb-8bca8d795be7,Anthony,Thomas,tho297@mailservice.com,2020-01-27,German,1939-10-25,False,suspended,7856.0
876eafd0-ee04-4488-9ce5-23cb0cb250e8,Larry,Anderson,anderson.larry@webmail.net,2022-06-21,English,1986-09-16,False,inactive,8579.0
7ca5e9b2-92b2-4f9b-bb6d-a4d030f57bd1,Lindsay,Anderson,and216@mailservice.com,2020-10-25,Spanish,1981-01-29,True,inactive,8407.0
f126eb89-4095-4b7a-bf46-2b66af8b7d6a,Stuart,Clark,s_clark@domain.org,2021-05-16,English,1989-06-12,True,suspended,
3e9b355e-0aaf-4eca-a769-855bfb3318e5,Patricia,Brady,patricia40@brady.com,2023-12-21,,1964-12-27,False,,5445.0
e38d280c-43a7-468a-98dd-fd9076aa1cdd,Raymond,Santiago,rs5736@emailprovider.com,2022-08-05,German,1933-12-09,True,,3035.0
